29.7,24507
29.733,24748
29.767,24825
29.8,24698
29.833,24902
29.867,24845
29.9,24780
29.933,24757
29.967,24904
30,24748
30.033,24953
30.067,24958
30.1,25028
30.133,24936
30.167,24725
30.2,24655
30.233,24706
30.267,25084
30.3,24854
30.333,24991
30.367,24831
30.4,24899
30.433,24909
30.467,24864
30.5,25041
30.533,25109
30.567,24960
30.6,24943
30.633,25166
30.667,25178
30.7,25044
30.733,24935
30.767,25273
30.8,25180
30.833,25047
30.867,25081
30.9,25023
30.933,25102
30.967,25101
31,25330
31.033,24991
31.067,25211
31.1,24907
31.133,25177
31.167,25172
31.2,25024
31.233,25062
31.267,25179
31.3,25328
31.333,25179
31.367,25262
31.4,25190
31.433,25297
31.467,25354
31.5,25242
31.533,25307
31.567,25179
31.6,25290
31.633,25291
31.667,25217
31.7,25181
31.733,25149
31.767,25441
31.8,25205
31.833,25316
31.867,25370
31.9,25334
31.933,25362
31.967,25253
32,25261
32.033,25243
32.067,25421
32.1,25557
32.133,25201
32.167,25540
32.2,25533
32.233,25274
32.267,25412
32.3,25383
32.333,25593
32.367,25554
32.4,25495
32.433,25356
32.467,25374
32.5,25292
32.533,25554
32.567,25392
32.6,25581
32.633,25567
32.667,25502
32.7,25570
32.733,25364
32.767,25692
32.8,25630
32.833,25613
32.867,25471
32.9,25579
32.933,25469
32.967,25512
33,25652
33.033,25523
33.067,25525
33.1,25460
33.133,25449
33.167,25561
33.2,25628
33.233,25757
33.267,25674
33.3,25712
33.333,25619
33.367,25642
33.4,25855
33.433,25603
33.467,25776
33.5,25608
33.533,25623
33.567,25846
33.6,25681
33.633,25658
33.667,25793
33.7,25720
33.733,25844
33.767,25724
33.8,25765
33.833,25834
33.867,25750
33.9,25646
33.933,25854
33.967,25519
34,25856
34.033,25682
34.067,25695
34.1,25716
34.133,25661
34.167,25890
34.2,25610
34.233,25824
34.267,25745
34.3,25928
34.333,25912
34.367,25627
34.4,26046
34.433,25806
34.467,25753
34.5,25545
34.533,25706
34.567,25944
34.6,25932
34.633,25603
34.667,25875
34.7,25797
34.733,25701
34.767,25841
34.8,25879
34.833,25883
34.867,25893
34.9,25898
34.933,25784
34.967,25842
35,25828
35.033,25863
35.067,25849
35.1,25911
35.133,25847
35.167,25963
35.2,25888
35.233,25882
35.267,25869
35.3,25807
35.333,26018
35.367,25955
35.4,25886
35.433,25890
35.467,26083
35.5,25958
35.533,25972
35.567,25933
35.6,25778
35.633,25879
35.667,25807
35.7,26149
35.733,26177
35.767,25948
35.8,25958
35.833,25991
35.867,26201
35.9,25879
35.933,26070
35.967,26135
36,25988
36.033,25973
36.067,25902
36.1,25976
36.133,25944
36.167,26004
36.2,26037
36.233,25986
36.267,26245
36.3,26068
36.333,26080
36.367,26172
36.4,26147
36.433,26082
36.467,26131
36.5,26000
36.533,25912
36.567,26070
36.6,26071
36.633,26071
36.667,26070
36.7,25944
36.733,25831
36.767,25965
36.8,26068
36.833,26178
36.867,26352
36.9,26046
36.933,26087
36.967,26123
37,26161
37.033,26253
37.067,26067
37.1,26040
37.133,26157
37.167,26048
37.2,26265
37.233,26030
37.267,26132
37.3,25912
37.333,26269
37.367,26094
37.4,26182
37.433,26073
37.467,25990
37.5,26277
37.533,26183
37.567,26159
37.6,26077
37.633,26161
37.667,26218
37.7,26211
37.733,26123
37.767,26137
37.8,26104
37.833,26339
37.867,26146
37.9,26186
37.933,26139
37.967,26220
38,26148
38.033,26115
38.067,26211
38.1,26291
38.133,26179
38.167,26212
38.2,26234
38.233,26212
38.267,26129
38.3,26213
38.333,26102
38.367,26406
38.4,26278
38.433,26324
38.467,26474
38.5,26271
38.533,26246
38.567,26335
38.6,26495
38.633,26435
38.667,26130
38.7,26140
38.733,26356
38.767,26221
38.8,26093
38.833,26238
38.867,26250
38.9,26200
38.933,26256
38.967,26176
39,26204
39.033,26302
39.067,26455
39.1,26279
39.133,26344
39.167,26262
39.2,26371
39.233,26360
39.267,26329
39.3,26367
39.333,26378
39.367,26212
39.4,26466
39.433,26422
39.467,26265
39.5,26335
39.533,26326
39.567,26478
39.6,26464
39.633,26381
39.667,26343
39.7,26288
39.733,26330
39.767,26398
39.8,26348
39.833,26467
39.867,26483
39.9,26479
39.933,26295
39.967,26439
40,26371
40.033,26487
40.067,26265
40.1,26647
40.133,26441
40.167,26486
40.2,26606
40.233,26359
40.267,26515
40.3,26551
40.333,26630
40.367,26483
40.4,26488
40.433,26592
40.467,26611
40.5,26539
40.533,26570
40.567,26511
40.6,26575
40.633,26485
40.667,26590
40.7,26462
40.733,26615
40.767,26332
40.8,26485
40.833,26705
40.867,26600
40.9,26524
40.933,26498
40.967,26409
41,26401
41.033,26595
41.067,26688
41.1,26498
41.133,26766
41.167,26528
41.2,26630
41.233,26657
41.267,26848
41.3,26613
41.333,26586
41.367,26717
41.4,26681
41.433,26777
41.467,26632
41.5,26724
41.533,26670
41.567,26756
41.6,26801
41.633,26937
41.667,26697
41.7,26758
41.733,26781
41.767,26890
41.8,26843
41.833,26773
41.867,26872
41.9,26881
41.933,26847
41.967,26918
42,26997
42.033,26950
42.067,27017
42.1,26845
42.133,26944
42.167,27064
42.2,26868
42.233,26977
42.267,27049
42.3,26890
42.333,26892
42.367,27115
42.4,26970
42.433,27081
42.467,27100
42.5,27076
42.533,26930
42.567,26890
42.6,26959
42.633,27043
42.667,27097
42.7,27057
42.733,26874
42.767,27077
42.8,27161
42.833,27114
42.867,26909
42.9,27056
42.933,27067
42.967,27144
43,27297
43.033,27382
43.067,27159
43.1,27321
43.133,27281
43.167,27316
43.2,27194
43.233,27182
43.267,27246
43.3,27031
43.333,27236
43.367,27488
43.4,27297
43.433,27345
43.467,27202
43.5,27317
43.533,27367
43.567,27523
43.6,27446
43.633,27421
43.667,27537
43.7,27550
43.733,27636
43.767,27705
43.8,27330
43.833,27580
43.867,27547
43.9,27558
43.933,27550
43.967,27572
44,27423
44.033,27483
44.067,27570
44.1,27720
44.133,27793
44.167,27536
44.2,27636
44.233,27673
44.267,27891
44.3,27620
44.333,27656
44.367,27788
44.4,27696
44.433,27772
44.467,27745
44.5,27831
44.533,28004
44.567,27832
44.6,27861
44.633,27858
44.667,27714
44.7,27844
44.733,28068
44.767,27851
44.8,27938
44.833,28044
44.867,28043
44.9,28139
44.933,28044
44.967,28027
45,27934
45.033,28077
45.067,28058
45.1,28106
45.133,28183
45.167,28071
45.2,28216
45.233,28210
45.267,28202
45.3,28091
45.333,28186
45.367,28207
45.4,28341
45.433,28351
45.467,28191
45.5,28219
45.533,28270
45.567,28323
45.6,28376
45.633,28217
45.667,28273
45.7,28198
45.733,28519
45.767,28641
45.8,28573
45.833,28613
45.867,28377
45.9,28700
45.933,28357
45.967,28619
46,28442
46.033,28550
46.067,28492
46.1,28617
46.133,28537
46.167,28652
46.2,28727
46.233,28552
46.267,28901
46.3,28703
46.333,28821
46.367,28637
46.4,28813
46.433,28792
46.467,28770
46.5,28641
46.533,28729
46.567,28994
46.6,29131
46.633,28917
46.667,28893
46.7,29038
46.733,28913
46.767,28922
46.8,29076
46.833,28816
46.867,28828
46.9,28971
46.933,29101
46.967,29153
47,28984
47.033,29220
47.067,29186
47.1,29214
47.133,29095
47.167,29253
47.2,29155
47.233,29175
47.267,29311
47.3,29396
47.333,29135
47.367,29191
47.4,29210
47.433,29425
47.467,29345
47.5,29379
47.533,29569
47.567,29316
47.6,29376
47.633,29460
47.667,29473
47.7,29513
47.733,29568
47.767,29552
47.8,29486
47.833,29620
47.867,29727
47.9,29723
47.933,29534
47.967,29688
48,29701
48.033,29609
48.067,29565
48.1,29615
48.133,29675
48.167,29726
48.2,29862
48.233,29921
48.267,29732
48.3,29592
48.333,29874
48.367,30032
48.4,29792
48.433,30013
48.467,29879
48.5,29929
48.533,29990
48.567,29910
48.6,29930
48.633,29989
48.667,29954
48.7,30128
48.733,30120
48.767,30055
48.8,30285
48.833,30002
48.867,30326
48.9,30198
48.933,30306
48.967,30276
49,30422
49.033,30290
49.067,30290
49.1,30264
49.133,30268
49.167,30265
49.2,30452
49.233,30313
49.267,30387
49.3,30263
49.333,30460
49.367,30588
49.4,30708
49.433,30556
49.467,30504
49.5,30583
49.533,30466
49.567,30551
49.6,30748
49.633,30502
49.667,30623
49.7,30718
49.733,30526
49.767,30804
49.8,30592
49.833,30694
49.867,30644
49.9,30953
49.933,30750
49.967,30930
50,30752
50.033,30828
50.067,30906
50.1,30893
50.133,30857
50.167,30960
50.2,30919
50.233,30808
50.267,31082
50.3,30955
50.333,31016
50.367,31094
50.4,30952
50.433,31079
50.467,31085
50.5,31181
50.533,31274
50.567,31333
50.6,31194
50.633,31285
50.667,31321
50.7,31145
50.733,31217
50.767,31126
50.8,31326
50.833,31195
50.867,31392
50.9,31305
50.933,31337
50.967,31511
51,31441
51.033,31627
51.067,31392
51.1,31541
51.133,31340
51.167,31640
51.2,31670
51.233,31741
51.267,31662
51.3,31565
51.333,31538
51.367,31730
51.4,31771
51.433,31484
51.467,31771
51.5,31654
51.533,31811
51.567,31787
51.6,31907
51.633,31832
51.667,31778
51.7,31892
51.733,31809
51.767,31814
51.8,32080
51.833,31906
51.867,31902
51.9,32097
51.933,31875
51.967,31925
52,32153
52.033,32188
52.067,32098
52.1,32097
52.133,32042
52.167,32062
52.2,32168
52.233,32134
52.267,32052
52.3,32208
52.333,32166
52.367,32123
52.4,32164
52.433,32323
52.467,32171
52.5,32014
52.533,32322
52.567,32301
52.6,32324
52.633,32415
52.667,32370
52.7,32273
52.733,32650
52.767,32348
52.8,32366
52.833,32297
52.867,32368
52.9,32636
52.933,32464
52.967,32543
53,32572
53.033,32391
53.067,32463
53.1,32584
53.133,32598
53.167,32720
53.2,32640
53.233,32632
53.267,32587
53.3,32609
53.333,32709
53.367,32557
53.4,32667
53.433,32847
53.467,32739
53.5,32827
53.533,32743
53.567,32677
53.6,32940
53.633,32862
53.667,32890
53.7,32755
53.733,32892
53.767,32917
53.8,32812
53.833,32854
53.867,32988
53.9,33003
53.933,32977
53.967,32784
54,32927
54.033,33052
54.067,32954
54.1,33027
54.133,32849
54.167,33035
54.2,33118
54.233,33027
54.267,32918
54.3,33244
54.333,33095
54.367,33189
54.4,33206
54.433,33081
54.467,33162
54.5,33090
54.533,33238
54.567,33251
54.6,33244
54.633,33224
54.667,33135
54.7,33322
54.733,33090
54.767,33184
54.8,33386
54.833,33372
54.867,33310
54.9,33294
54.933,33309
54.967,33351
55,33396
55.033,33426
55.067,33246
55.1,33482
55.133,33263
55.167,33508
55.2,33370
55.233,33594
55.267,33415
55.3,33644
55.333,33352
55.367,33549
55.4,33600
55.433,33349
55.467,33411
55.5,33708
55.533,33607
55.567,33703
55.6,33373
55.633,33663
55.667,33609
55.7,33651
55.733,33573
55.767,33497
55.8,33641
55.833,33622
55.867,33680
55.9,33503
55.933,33629
55.967,33821
56,33713
56.033,33882
56.067,33558
56.1,33599
56.133,33635
56.167,33728
56.2,33817
56.233,33721
56.267,33716
56.3,33896
56.333,33930
56.367,33685
56.4,33913
56.433,33857
56.467,33798
56.5,33816
56.533,33806
56.567,33871
56.6,33886
56.633,34019
56.667,33933
56.7,33836
56.733,33818
56.767,34066
56.8,33928
56.833,33854
56.867,33841
56.9,34111
56.933,33956
56.967,33866
57,33880
57.033,33964
57.067,33965
57.1,33923
57.133,33909
57.167,33914
57.2,34146
57.233,34050
57.267,33977
57.3,34130
57.333,34147
57.367,33956
57.4,33855
57.433,34067
57.467,34139
57.5,34091
57.533,34002
57.567,34026
57.6,34049
57.633,34087
57.667,33949
57.7,34193
57.733,34111
57.767,34046
57.8,34099
57.833,34085
57.867,34221
57.9,34064
57.933,33847
57.967,34042
58,34190
58.033,34149
58.067,34010
58.1,34137
58.133,34063
58.167,34330
58.2,34109
58.233,33925
58.267,34139
58.3,34002
58.333,34347
58.367,34009
58.4,33981
58.433,34287
58.467,34089
58.5,34029
58.533,34268
58.567,34107
58.6,34291
58.633,33995
58.667,34295
58.7,33945
58.733,34160
58.767,34015
58.8,34004
58.833,34332
58.867,34041
58.9,34385
58.933,34335
58.967,34150
59,34180
59.033,34207
59.067,34281
59.1,34072
59.133,34175
59.167,34132
59.2,34274
59.233,34197
59.267,34296
59.3,34112
59.333,34122
59.367,34087
59.4,34238
59.433,34116
59.467,34136
59.5,34072
59.533,34237
59.567,34059
59.6,34382
59.633,34010
59.667,34439
59.7,34237
59.733,34108
59.767,34114
59.8,34205
59.833,33961
59.867,34272
59.9,34137
59.933,34152
59.967,34196
60,34154
60.033,34128
60.067,34177
60.1,34324
60.133,33961
60.167,34146
60.2,34213
60.233,34158
60.267,34191
60.3,34218
60.333,34176
60.367,34329
60.4,34259
60.433,34057
60.467,34174
60.5,33920
60.533,34140
60.567,34218
60.6,34068
60.633,34078
60.667,34208
60.7,33970
60.733,34091
60.767,34137
60.8,33992
60.833,34068
60.867,34215
60.9,34185
60.933,34114
60.967,34050
61,34188
61.033,33840
61.067,33897
61.1,34126
61.133,34023
61.167,34113
61.2,34163
61.233,34130
61.267,34054
61.3,34091
61.333,34147
61.367,33921
61.4,34028
61.433,34002
61.467,33934
61.5,33966
61.533,34111
61.567,33918
61.6,33843
61.633,33799
61.667,34054
61.7,34052
61.733,34020
61.767,34145
61.8,34144
61.833,34159
61.867,33779
61.9,33962
61.933,34049
61.967,33836
62,34002
62.033,33981
62.067,33957
62.1,34041
62.133,33807
62.167,33879
62.2,33924
62.233,33959
62.267,33837
62.3,33902
62.333,33923
62.367,33892
62.4,33958
62.433,33948
62.467,33865
62.5,34002
62.533,33865
62.567,33787
62.6,33865
62.633,33956
62.667,33910
62.7,33716
62.733,33831
62.767,33859
62.8,33833
62.833,33916
62.867,33728
62.9,33840
62.933,33646
62.967,33924
63,33825
63.033,33791
63.067,33702
63.1,33779
63.133,33655
63.167,33637
63.2,33803
63.233,33832
63.267,33702
63.3,34067
63.333,33546
63.367,33786
63.4,33770
63.433,33836
63.467,33881
63.5,33703
63.533,33692
63.567,33806
63.6,33827
63.633,33862
63.667,33671
63.7,33616
63.733,33492
63.767,33723
63.8,33715
63.833,33739
63.867,33698
